id,category,matched_actions,scene_id,persona_id,query
N130,电池+导航,跳转到电池设置页面；跳转去导航,low_battery_trip_guard,delivery_ride_worker,在外面忙了一天，电量已经偏低，来个低电量返程卡片，把电量状态放在最显眼的位置，也保留详情入口，同时需要返程时能直接打开回家导航，我想少点几下。
N131,天气+备忘录,跳转到备忘录；查询天气状况,trip_luggage_weather,market_grocery_buyer,周末出门，衣服和用品还没决定。我想要一个出门准备卡片，让我快速过一遍准备清单和提醒，同时显示天气现象和体感，方便决定怎么准备，把最重要的放前面。
N132,闹钟+音乐,跳转到每日30首和收藏页面；跳转闹钟,sleep_music_alarm,internet_overtime_worker,帮我做个音乐闹钟卡片，午休前想放点舒缓音乐，把收藏里的轻音乐入口放上去，同时点一下就能打开明早的闹钟，别让我来回切应用。
N133,备忘录+电话,跳转到备忘录；拨打电话,memo_call_briefing,new_parent,马上要和客户沟通，麻烦做个联络要点卡片，显示备忘中的重点，避免临时忘词，同时需要改计划时能马上打电话说明。
N134,日历+天气+电话,查询日程；跳转日程；查询天气状况；拨打电话,bad_weather_reschedule,field_sales_worker,外出安排快到了，但天气突然变差，给我做个天气日程联络卡片，让我一眼看到会议标题和时间，点一下查看详情，另外把当前天气和预警信息放上去，再点一下就能联系对方，不用再翻通讯录，别让我来回切应用。
N135,运动健康+音乐,跳转锻炼时长页；跳转到每日30首和收藏页面,sport_music_control,freelance_home_worker,今天训练想配个熟悉的歌单，给我做个锻炼音乐卡片，先看看今天的训练记录，再决定下一步，同时把常听歌单放上去，少翻几层页面，赶时间时也方便用。
N136,日历+系统设置,查询日程；跳转日程；开启专注免打扰开关；模式切换（免打扰、睡眠、学习）,focus_before_meeting,senior_programmer,下一场部门例会快开始了，做个会议专注卡片，先告诉我下一场会是什么时候，还能直接看日程，同时让我能从卡片快速进入专注状态，别让我来回切应用。
N137,位置+导航,跳转去导航,current_location_navigation,novice_driver,晚上结束工作准备回去，想要一个返程小组件，把当前所在位置放上去，再把回家路线入口放上去，赶时间时也方便用。
N138,闹钟+系统设置,跳转闹钟；模式切换（免打扰、睡眠、学习）,bedtime_tomorrow_plan,gen_z_student,帮我做个睡前设置卡片吧，最近总是睡前忘记切模式，把闹钟入口留出来，方便确认明早时间，再准备睡觉时少点几步就能安静下来，操作尽量直接一点。
N139,运动健康+系统设置,跳转锻炼时长页；开启专注免打扰开关；模式切换（免打扰、睡眠、学习）,sport_focus_mode,fitness_runner,进健身房后想专心练一会儿。帮我做个运动专注卡片，看看今天的运动状态和锻炼时长，点一下能看详情，再需要安静时能马上切到免打扰模式，我想少点几下。
N140,天气+位置,查询天气状况,weather_location_shooting_decision,short_trip_errand_user,帮我做个位置天气卡片，准备在附近活动一会儿，显示当前位置，方便家里人知道我在哪，另外看看当地天气、体感温度和会不会下雨，我想少点几下。
N141,音乐+系统设置,模式切换（免打扰、睡眠、学习）；跳转到每日30首和收藏页面,music_focus_sleep,mobile_gamer,午休前想听点轻松的，帮我做个晚间音乐卡片吧，准备睡觉时少点几步就能安静下来，再让我睡前能快速进入常听歌单。
N142,天气+位置,查询天气状况,weather_location_shooting_decision,night_market_vendor,弄个户外决策小组件，在外面选拍摄地点，拿不准天气，把出发位置和当前位置放在一起，另外显示现在的天气、体感和预警信息，把最重要的放前面。
N143,电话+位置,拨打电话,low_battery_safety_contact,forgetful_living_senior,麻烦做个报平安小组件，晚上回去得晚，想先报个平安，显示我现在的位置，方便确认从哪里出发，再把常用联系人和拨号入口放在一起，我想少点几下。
N144,电池+位置,跳转到电池设置页面,low_battery_safety_contact,car_commuter,跑单途中电量偏低，想先确认自己位置，想要一个低电量位置卡片，告诉我剩余电量，点一下再看电池详情，另外显示当前位置，方便家里人知道我在哪，操作尽量直接一点。
N145,日历+闹钟,查询日程；跳转日程；跳转闹钟,schedule_wakeup_check,teacher_trainer,想要一个早起安排小组件，怕睡过头耽误早上的事情，把接下来的安排和时间放在一起，点一下能看日程，再让我顺手核对起床闹钟，操作尽量直接一点。
N146,备忘录+电话,跳转到备忘录；拨打电话,memo_call_briefing,retired_senior,马上要和客户沟通。请帮我做个电话备忘卡片，显示备忘中的重点，避免临时忘词，同时点一下就能联系对方，不用再翻通讯录，操作尽量直接一点。
N147,备忘录+电话,跳转到备忘录；拨打电话,memo_call_briefing,retired_senior,马上要和客户沟通。请帮我做个联络要点卡片，让我在联系对方前快速看一遍备忘，再让我从卡片直接拨打联系人电话，把最重要的放前面。
N148,日历+天气,查询日程；跳转日程；查询天气状况,schedule_weather_prep,field_sales_worker,给我做个日程天气卡片，下午要赶去客户那边，显示临近会议的名称和时间，并留一个日程入口，再告诉我出门时是什么天气，有预警就提醒，别让我来回切应用。
N149,电话+导航,跳转去导航；拨打电话,arrival_contact_navigation,novice_driver,去公司前想把路线和联系人放一起。给我做个导航联系卡片，把当前位置到公司的路线入口放在一起，再把联系人和拨号入口放在一起，临时要用时别绕太多层。
N150,天气+电池,查询天气状况；跳转到电池设置页面,weather_battery_protect,delivery_ride_worker,来个天气电量卡片，极端天气出门前想检查设备，显示会不会下雨，有恶劣天气就标出来，另外把电量状态放在最显眼的位置，也保留详情入口，我想少点几下。
N151,闹钟+系统设置,跳转闹钟；模式切换（免打扰、睡眠、学习）,bedtime_tomorrow_plan,office_worker,准备睡了，明早还有安排，给我做个闹钟模式小组件，点一下就能打开明早的闹钟，同时保留睡眠模式切换，避免继续被消息打扰，赶时间时也方便用。
N152,闹钟+音乐,跳转到每日30首和收藏页面；跳转闹钟,sleep_music_alarm,coffee_regular,晚上想听点轻松的早点睡。给我来个助眠提醒卡片，让我睡前能快速进入常听歌单，同时把明早的闹钟入口放上去，点一下能查看，最好一眼就能看明白。
N153,电话+电池,跳转到电池设置页面；拨打电话,low_battery_safety_contact,night_market_vendor,来个电量电话卡片，晚上独自在外，手机续航有点悬，显示手机电量和是否在充电，再让我不用翻通讯录就能联系家里，把最重要的放前面。
N154,备忘录+电话,跳转到备忘录；拨打电话,memo_call_briefing,new_parent,准备给房东打电话确认事情，麻烦做个联络要点卡片，把备忘里的沟通要点放上去，点一下能看原文，同时把联系人和拨号入口放在一起，操作尽量直接一点。
N155,闹钟+运动健康,跳转睡眠页；跳转闹钟,sleep_alarm_adjust,young_chronic_medication_user,给我做个睡眠闹钟卡片，明天有早安排，想先核对睡眠和闹钟，显示入睡、醒来时间和总睡眠时长，另外让我顺手核对起床闹钟，信息简单点就行。
N156,天气+备忘录,跳转到备忘录；查询天气状况,trip_luggage_weather,newlywed_household_manager,准备短途出行，怕漏带东西，给我做个出门准备卡片，让我核对清单还有什么没准备，同时让我先看天气和温度，再决定是否出门，赶时间时也方便用。
N157,相机+导航,跳转到相机界面；跳转去导航,spot_shooting_return,short_trip_errand_user,想要一个开拍回家卡片，今天外拍不想来回找应用，到地方后能快速打开相机，另外留一个明显的回家导航入口，我想少点几下。
N158,天气+电池,查询天气状况；跳转到电池设置页面,weather_battery_protect,delivery_ride_worker,极端天气出门前想检查设备，做个天气电量卡片，先看看天气是不是适合按原计划出门，再把当前电量、充电状态和电池入口放在一起，把最重要的放前面。
N159,位置+导航,跳转去导航,current_location_navigation,novice_driver,给我做个返程小组件，晚上结束工作准备回去，显示当前位置，方便家里人知道我在哪，另外让我少点几步就能导航回家，别让我来回切应用。
N160,备忘录+导航,跳转到备忘录；跳转去导航,memo_location_navigation,freelance_creator,跑完最后一个地点想直接返程，想要一个回家事项卡片，让我核对清单还有什么没准备，再让我从卡片直接开始返程导航，信息简单点就行。
N161,电话+位置,拨打电话,low_battery_safety_contact,forgetful_living_senior,晚上回去得晚，想先报个平安，请帮我做个安全联系卡片，让我一眼看到当前所在地点，另外需要帮助时能直接给家人打电话，最好一眼就能看明白。
